codigo,descricao,tamanho,valor,valor_promocao,quantidade
636407,CAMISA MX72 CAMBR 22020 PMGG ML BOL,,79.99,,1
636414,CAMISA MX72 CAMBR 22018 PMGG ML BOL,,79.99,,1
636421,CAMISA MX72 CAMBRAIA 22006 PMGG,,69.99,,1
636438,CAMISA MX72 FIOAFIO 22010 PMGG,,59.99,,1
636445,CAMISA MX72 MISTO 22005 PMGG,,49.99,,1
636452,CAMISA MX72 CAMBRAIA 21504 PMGG BOL,,59.99,,1
636469,CAMISA MX72 FIOAFIO 22001 PMGG BOLS,,59.99,,1
636476,CAMISA MX72 MAQUINET 22000 PMGG BOL,,49.99,,1
636483,CAMISA MX72 CAMBRAIA 22056 PLUS BOL,,69.99,,1
636490,CAMISA MX72 MAQUINET 22055 PLUS BOL,,69.99,,1
636506,TAPETE PANOSUL 13739 40X60 FLUFFY,,12.99,,1
636513,KIT PANO MULTIUSO PANOSUL 14009 28X,,7.99,,1
636520,PANO MULTIUSO PANOSUL 11054 60X80,,14.99,,1
636537,KIT COZINHA PANOSUL 10805 2PCS,,12.99,,1
636544,NANINHA BENE CASA MICRO 14403 FEM,,26.99,,1
636551,NANINHA BENE CASA MICRO 14404 MASC,,26.99,,1
636568,JOGO CAMA BENE MICRO 15020085 CASAL,,109.99,,1
636575,JOGO CAMA BENE MICRO 15020086 QUEEN,,119.99,,1
636582,JOGO CAMA BENE MICRO 15020087 KING,,129.99,,1
636599,JOGO CAMA BENE MICRO 15020084 SOLT,,79.99,,1
636605,COLCHA BENE CASA MAT 13668 3PCS CAS,,69.99,,1
636612,COLCHA BENE CASA MAT 13669 3PCS QUE,,79.99,,1
636629,MANTA BENE MICRO 150600840072 INF,,7.99,,1
636636,JOGO BANHEIRO PANOSUL ALG 11272 3PC,,24.99,,1
636650,TOALHA BENE ALG 120101230072 BANHAO,,29.99,,1
636667,CALCA LEAN SARJA 90 4A8 MASC,,29.99,,1
636681,CALCA LEAN BRIM 18 2A8 MASC JOGGER,,12.99,,1
636698,CALCA LEAN JEANS MESCLA 61 2A8 F JO,,29.99,,1
636704,CALCA LEAN SARJA 88 2A8 FEM JOGGER,,29.99,,1
636728,CALCA LEAN JEANS 19 4A8 UNISSEX JOG,,29.99,,1
636742,BERMUDA LEAN BRIM 27 10A16 MASC LIS,,12.99,,1
636759,BERMUDA LEAN BRIM 27 4A8 MASC LISA,,12.99,,1
636766,BERMUDA LEAN BRIM 27 1A3 MASC FLORA,,9.99,,1
636773,BERMUDA LEAN BRIM 22 4A8 MASC FLORA,,9.99,,1
636780,BERMUDA LEAN TACTEL 02 4A8 MASC EST,,12.99,,1
636797,BERMUDA LEAN TACTEL 02 JUV MASC EST,,12.99,,1
636803,JARDINEIRA LEAN BRIM 11 2A6 FEM EST,,14.99,,1
636810,SHORT LEAN JEANS 16 2A3 F BARRA VIR,,14.99,,1
636827,SHORT LEAN JEANS 16 4A8 F BARRA VIR,,14.99,,1
636834,SHORT LEAN JEANS 16 JUV F BARRA VIR,,24.99,,1
636841,SHORT LEAN JEANS 54 4A8 FEM CINTO,,14.99,,1
636858,SHORT LEAN JEANS 14 4A8 FEM PREGA,,14.99,,1
636865,SHORT LEAN JEANS 07 4A8 FEM CINTO,,14.99,,1
636872,SHORT LEAN BRIM 46 JUV FEM CINTO,,14.99,,1
636902,BERMUDA B2 JEANS ELAST 1002 AD MASC,,49.99,,1
636940,VESTIDO JWZ LINHA 62040 AD ML MODAL,,49.99,,1
636957,BLUSA JWZ LUREX 8653 PMGG ML,,24.99,,1
636964,BLUSA JWZ LINHA 3586 PMGG MODAL,,29.99,,1
636971,BLUSA JWZ VISCOSE 16303 G1G3,,49.99,,1
636988,BLUSA JWZ VISCOSE 16353 PMGG,,34.99,,1
636995,BLUSA JWZ VISCOSE 57263 PMGG,,34.99,,1
637008,BLUSA JWZ VISCOSE 16337 PMGG,,24.99,,1
637015,CROPPED JWZ VISCOSE 57271 PMGG,,34.99,,1
637022,CAMISETE JWZ VISC 57115 PMGG ML LIS,,24.99,,1
637039,CAMISETE JWZ CETIM 57132 PMGG ML,,24.99,,1
637046,JAQUETA JWZ PLUSH F615 PMGG FEM ZIP,,69.99,,1
637053,BLUSAO JWZ PLUSH F616 PMGG FEM CANG,,59.99,,1
637060,BLUSAO JWZ MOL 2761 PMGG FEM,,49.99,,1
637077,BLUSA JWZ VISCOLY 8649 PMGG ML BRIL,,29.99,,1
637084,BLUSAO JWZ MOLETINHO 26205 PMGGG FE,,59.99,,1
637091,CALCOLA PRIVILEGE MICRO K96 MGG LIS,,13.99,,1
637107,BLUSA CATOLELE COTTON 1854 1A3 ML,,14.99,,1
637114,JAQUETA GANGSTER C.VEN 16010427 AD,,89.99,,1
637121,JAQUETA GANGSTER C.VEN 16010433 AD,,119.99,,1
637138,JAQUETA GANGSTER C.VENT 16010434 AD,,89.99,,1
637145,LUVA HAD LA INF UNISSEX,,9.99,,1
637152,CAMISETE AGA TRIC 1822 G1G3 ML FEM,,39.99,,1
637169,CAMISETE AGA FLANELA 1825 G1G3 ML F,,79.99,,1
637176,CAMISETE AGA FLANELA 1825 MGGG ML F,,39.99,,1
637183,CAMISA LF PIQUET DIV PMGG POLO,,29.99,,1
637190,CAMISETA LF MM DIV PMGG BASICA,,19.99,,1
637206,CAMISETA GANGSTER MM 11194109 PMGG,,49.99,,1
637213,CAMISETA GANGSTER MM 11241689 PMGG,,39.99,,1
637220,CAMISETA GANGSTER MM 11194121 PMGG,,49.99,,1
637237,CAMISETA GANGSTER MM 11194019 PMGG,,39.99,,1
637244,CAMISETA GANGSTER MM 11193738 PMGG,,39.99,,1
637251,CAMISETA GANGSTER MM 11193797 PMGG,,49.99,,1
637268,CAMISETA GANGSTER MM 11193641 PMGG,,39.99,,1
637275,CAMISETA GANGSTER MM 11194154 PMGG,,49.99,,1
637282,CAMISETA GANGSTER MM 11640013 PMGG,,49.99,,1
637299,CAMISETA GANGSTER MM 11193999 PMGG,,49.99,,1
637305,CAMISETA GANGSTER MM 11194049 PMGG,,49.99,,1
637312,CAMISETA GANGSTER MM 11194090 PMGG,,49.99,,1
637329,CAMISETA GANGSTER MM 10161037 PMGG,,24.99,,1
637336,CAMISETA GANGSTER MM 10161169 PMGG,,24.99,,1
637343,CAMISETA GANGSTER MM 10161030 PMGG,,24.99,,1
637350,CAMISETA GANGSTER MM 10161172 PMGG,,24.99,,1
637367,CAMISETA GANGSTER MM 10161118 PMGG,,24.99,,1
637374,CAMISETA GANGSTER MM 10161171 PMGG,,24.99,,1
637381,CAMISETA GANGSTER MM 10161170 PMGG,,29.99,,1
637398,CAMISETA GANGSTER MM 10161167 PMGG,,24.99,,1
637404,CAMISETA GANGSTER MM 10161040 PMGG,,29.99,,1
637411,CAMISETA GANGSTER MM 10160617 PMGG,,24.99,,1
637428,CAMISETA GANGST MM 10161548 AD PEPS,,24.99,,1
637435,CAMISETA GANGST MM 10161547 AD PEPS,,24.99,,1
637459,CAMISETA GANGST MM 10161631 AD BOB,,49.99,,1
637466,CAMISETA GANGSTER MM 50011480 G1G3,,59.99,,1
637473,CAMISETA GANGSTER MM 50011506 G1G3,,59.99,,1
637480,CAMISETA GANGSTER MM 50011485 G1G3,,29.99,,1
637497,CAMISETA GANGSTER MM 50011512 G1G3,,29.99,,1
637503,CAMISETA GANGSTER MM 50011482 PLUS,,49.99,,1
637510,CAMISETA GANGSTER MM 50011516 PLUS,,49.99,,1
637527,CAMISETA GANGSTER MM 50011517 G1G3,,59.99,,1
637534,CAMISETA GANGSTER MM 50011513 G1G3,,49.99,,1
637541,CAMISA GANGSTER MM 29070894 PMGG PO,,69.99,,1
637558,CAMISA GANGSTER MM 29070902 PMGG PO,,59.99,,1
637565,CAMISA GANGSTER MM 29080549 PMGG PO,,69.99,,1
637572,CAMISA GANGSTER MM 29070910 PMGG PO,,79.99,,1
637589,CAMISA GANGSTER MM 29070915 PMGG PO,,69.99,,1
637596,CAMISA GANGSTER MM 64410136 G1G3 PO,,89.99,,1
637602,CAMISA GANGSTER MM 64410141 G1G3 PO,,89.99,,1
637619,CAMISA GANGSTER MM 64560067 G1G3 PO,,59.99,,1
637626,CAMISA GANGSTER MM 64410137 G1G3 PO,,69.99,,1
637633,REGATA GANGSTER MM 53050161 G1G3,,59.99,,1
637640,REGATA GANGSTER MM 53050168 G1G3,,59.99,,1
637657,REGATA GANGSTER MM 53050158 G1G3,,29.99,,1
637664,REGATA GANGSTER MM 53050166 G1G3,,39.99,,1
637671,REGATA GANGSTER MM 13070285 PMGG,,39.99,,1
637688,REGATA GANGSTER MM 13060598 PMGG,,44.99,,1
637695,REGATA GANGSTER MM 13060592 PMGG,,44.99,,1
637701,REGATA GANGSTER MM 13070278 PMGG,,39.99,,1
637718,REGATA GANGSTER MM 13060614 PMGG,,24.99,,1
637725,REGATA GANGSTER MM 13070272 PMGG,,44.99,,1
637732,REGATA GANGSTER MM 74060078 4A8,,14.99,,1
637749,REGATA GANGSTER MM 74060077 4A8,,19.99,,1
637756,REGATA GANGSTER MM 74070085 4A8,,19.99,,1
637763,REGATA GANGSTER MM 33050115 10A16,,19.99,,1
637770,REGATA GANGSTER MM 33050113 10A16,,29.99,,1
637787,REGATA GANGSTER MM 33050112 10A16,,19.99,,1
637794,CAMISA GANGSTER MM 63410116 JUV POL,,29.99,,1
637800,CAMISA GANGSTER MM 63410115 JUV POL,,29.99,,1
637817,CAMISETA GANGSTER MM 30012370 10A16,,19.99,,1
637824,CAMISETA GANGSTER MM 30012406 10A16,,19.99,,1
637831,CAMISETA GANGSTER MM 30012410 10A16,,19.99,,1
637848,CAMISETA GANGSTER MM 30012405 10A16,,39.99,,1
637855,CAMISETA GANGSTER MM 30012399 10A16,,19.99,,1
637862,CAMISETA GANGSTER MM 30012407 10A16,,39.99,,1
637879,CAMISETA GANGSTER MM 30012376 10A16,,29.99,,1
637886,CAMISETA GANGSTER MM 30012392 10A16,,39.99,,1
637893,CAMISETA GANGSTER MM 86010641 4A8,,29.99,,1
637909,CAMISETA GANGSTER MM 86010637 4A8,,19.99,,1
637916,CAMISETA GANGSTER MM 86010642 4A8,,19.99,,1
637923,CAMISETA GANGSTER MM 86010646 4A8,,19.99,,1
637930,CAMISETA GANGSTER MM 86010636 4A8,,24.99,,1
637947,MEIA BUKY BEBE VARIADAS,,9.99,,1
637954,MEIA BUKY INF VARIADAS,,9.99,,1
637961,BERMUDA SCANNER SARJA C001 PLUS LD,,19.99,,1
637978,BERMUDA VILEJACK BRIM BG002 PLUS LD,,59.99,,1
637985,BERMUDA SCANNER SARJ 5001 36A50 LD,,19.99,,1
637992,BERMUDA VILEJACK LYCR P001 36A50 LD,,24.99,,1
638005,BERMUDA VILEJ LYC BJ001 AD CARGO LD,,59.99,,1
638012,BERMUDA VILEJACK LYC BP001 JUV LD,,24.99,,1
638029,CALCA VILEJACK BRIM BL001 AD LD,,14.99,,1
638036,BERMUDA VILEJACK SARJ 5002 36A50 LD,,19.99,,1
638050,BERMUDA VILEJACK DIVER BS003 AD LD,,39.99,,1
638067,BERMUDA SCANNER SARJ BE001 36A50 LD,,24.99,,1
638074,BERMUDA JEANS.COM LYCR DIV AD LD,,79.99,,1
638081,BERMUDA JEANS.COM BRIM CM001 AD LD,,39.99,,1
638104,BERMUDA VILEJACK LYCR BE001 AD F LD,,49.99,,1
638111,SHORT VILEJACK LYCRA SH001 AD F LD,,29.99,,1
638128,SHORT JEANS.COM LYCRA CF001 AD F LD,,59.99,,1
638135,BERMUDA JEANS.COM LYC CF002 AD F LD,,69.99,,1
638142,MACACAO JEANS.COM LYC CF013 AD F LD,,49.99,,1
638159,CALCA VILEJACK LYCRA CJ001 INF F LD,,39.99,,1
638166,VESTIDO JEANS.COM LYCRA CF015 AD LD,,39.99,,1
638173,CAMISETE VILEJACK FLAN FL001 AD LD,,39.99,,1
638180,CAMISA VILEJACK TRICOL BC001 MAS LD,,39.99,,1
638197,CAMISA VILEJACK TRICOL BC002 MAS LD,,39.99,,1
638203,SHORT GANGSTER TACTEL 17021486 PMGG,,39.99,,1
638210,SHORT GANGSTER TACTEL 68100299 PMGG,,39.99,,1
638227,CALCA VILEJACK LYC CJ001 JUV FEM LD,,39.99,,1
638234,CALCA JEANS.COM LYC 36A42 FEM LD,,89.99,,1
638241,MEIA KL ALG KL016 MASC CANO LONGO,,14.99,,1
638258,KIT MEIA KL ALG KL001 3PCS MASC SAP,,29.99,,1
638265,KIT MEIA KL ALG KL0181 3PCS MASC,,29.99,,1
638272,KIT MEIA KL ALG KL191 3PCS MASC INV,,29.99,,1
638289,SAPATILHA HAPPY ALG 1537 INF PILATE,,19.99,,1
638296,CALCA JEZZIAN SARJA 190896 48A54 BR,,89.99,,1
638302,CALCA JEZZIAN SARJA 186219 48A54 PR,,89.99,,1
638319,CALCA JEZZIAN SARJA 175150 40A46 PR,,39.99,,1
638326,BERMUDA JEZZIAN JEANS DIV 46A54,,49.99,,1
638371,COBERTOR AUSTRIA MICRO 700166 CASAL,,69.99,,1
638388,COBERTOR AUSTRIA MICRO 700166 KING,,29.99,,1
638395,COBERTOR BOREAL MICRO 700293 CASAL,,79.99,,1
638401,COBERTOR BOREAL MICRO 700293 QUEEN,,189.99,,1
638463,JG CAMA ATTUALE ALG 700238 QUEEN,,109.99,,1
638470,JG CAMA ATTUALE ALG 700238 CASAL,,109.99,,1
638487,JG CAMA ATTUALE ALG 700238 SOLTEIRO,,69.99,,1
638494,JG CAMA ATTUAL DUE MIXTO 700239 SOL,,49.99,,1
638500,JG CAMA ATTUAL DUE MIXTO 700239 CAS,,69.99,,1
638517,JG CAMA ATTUAL DUE MIXTO 700239 QUE,,79.99,,1
638524,COLCHA BOUTIS ATT MATELA 700114 SOL,,69.99,,1
638531,COLCHA BOUTIS ATT MATELA 700114 CAS,,79.99,,1
638548,COLCHA BOUTIS ATT MATELA 700114 QUE,,89.99,,1
638623,TAPETE BELGA 700069 140X200,,389.99,,1
638630,TAPETE MODENA 700120 140X200,,279.99,,1
638654,TAPETE VICTORIA 700082 40X60 OVAL,,7.99,,1
638661,PASSADEIRA BELLUNO 700119 67X200,,89.99,,1
638678,PASSADEIRA BERLIN 700203 60X180,,39.99,,1
638685,TAPETE MISSY 700110 40X60 OVAL,,7.99,,1
638708,CAPACHO FIBRA COCO 700080 30X60,,29.99,,1
638715,JOGO BANHEIRO CARICIA 700230 3PCS,,24.99,,1
638722,CAMISA VILEJ MM PG002 G1G3 POLO LD,,24.99,,1
638746,CALCA MAX DENIN LYC 5644 AD F CINTA,,79.99,,1
638753,CALCA DIJORIS LYCRA 36A42 MASC TRAD,,59.99,,1
638760,CALCA DIJORIS LYCRA 36A42 MASC SLIM,,59.99,,1
638777,JAQUETA TBT JEANS 6903 PMGG MASC PR,,119.99,,1
638784,JAQUETA TBT JEANS 9516 PMGG MASC TR,,89.99,,1
638791,JAQUETA TBT JEANS 7245 PLUS M DESTR,,79.99,,1
638807,BLAZER P.L.A. NEOPRENE A18 MG MAX,,39.99,,1
638814,CROPPED P.L.A. VISCOSE A3 M ML AMAR,,34.99,,1
638821,CROPPED P.L.A. VISCOSE A2 M ML LAST,,29.99,,1
638838,BODY P.L.A. TULE A10 M ML LUREX,,39.99,,1
638845,LEGGING ZEERUCCI POLY 601029 MG FIT,,69.99,,1
638869,LEGGING ZEERUCCI POLY 601030 MG FIT,,59.99,,1
638883,TOP ZEERUCCI POLY 401021 MG FITNESS,,34.99,,1
638937,TOP ZEERUCCI POLY 300002 NADAD NACI,,24.99,,1
639002,CUECA ZEERUCCI POLY 1564 PMGG BOXER,,24.99,,1
639019,CUECA ZEERUCCI POLY 1486 PMGG BOXER,,24.99,,1
639026,CUECA ZEERUCCI POLY 1558 PMGG BOXER,,24.99,,1
639033,CUECA ZEERUCCI POLY 1549 PMGG BOXER,,24.99,,1
639040,CUECA ZEERUCCI POLY 1641 PMGG BOXER,,24.99,,1
639057,CUECA ZEERUCCI POLY 1547 G1G3 BOXER,,26.99,,1
639064,CUECA ZEERUCCI POLY 1550 G1G3 BOXER,,26.99,,1
639071,BERMUDA MARO MOL 31198 10A16 MASC,,39.99,,1
639088,BERMUDA MARO MOL 32214 10A16 MASC,,39.99,,1
639095,CAMISETA MARO MM 32216 10A16 MASC,,34.99,,1
639101,CAMISETA MARO MM 32220 10A16 MASC,,34.99,,1
639118,CAMISETA MARO MM 32221 10A16 MASC,,34.99,,1
639125,CAMISETA MARO MM 31205 10A16 MASC,,34.99,,1
639132,CAMISETA MARO MM 31209 10A16 MASC,,34.99,,1
639149,CAMISETA MARO MM 32222 10A16 MASC,,34.99,,1
639156,CAMISETA MARO MM 32223 10A16 MASC,,34.99,,1
639163,CAMISETA MARO MM 32213 10A16 MASC,,34.99,,1
639170,REGATA MARO MM 32217 10A16 MASC,,29.99,,1
639187,REGATA MARO MM 32226 10A16 MASC,,29.99,,1
639194,REGATA MARO MM 32225 10A16 MASC,,29.99,,1
639200,REGATA MARO MM 31197 10A16 MASC,,29.99,,1
639217,REGATA MARO MM 31212 10A16 MASC,,29.99,,1
639224,CALCA PLAY DENIM JEANS V181848A 36A,,59.99,,1
639231,CALCA PLAY DENIM JEANS V181847A 36A,,49.99,,1
639248,CALCA PLAY DENIM JEANS V181857A 36A,,49.99,,1
639255,CALCA PLAY DEN JEA RL1404 L17956 AD,,49.99,,1
639262,CALCA PLAY DENIM SARJA V181847SJ 36,,99.99,,1
639279,CALCA PLAY DENIM SARJA V181822 36A,,59.99,,1
639309,CALCA DIXIE SARJA 19790135 38A48,,49.99,,1
639316,CALCA DIXIE SARJA 19790256 38A48,,69.99,,1
639323,CALCA DIXIE SARJA 19790126 38A48,,89.99,,1
639330,CALCA DIXIE JEANS 19370562 38A48,,89.99,,1
639347,CAMISETA NINE DRY 10140385 PMGG,,44.99,,1
639354,CAMISETA NINE DRY 10140363 PMGG,,44.99,,1
639361,CAMISETA NINE DRY 10140373 PMGG,,29.99,,1
639378,CAMISETA NINE DRY 10140328 PMGG,,44.99,,1
639385,CAMISETA NINE DRY 10140377 PMGG,,24.99,,1
639392,CAMISETA NINE DRY 10140372 PMGG,,24.99,,1
639408,CAMISETA NINE DRY 10140399 PMGG,,29.99,,1
639415,CAMISETA NINE DRY 10140401 PMGG,,44.99,,1
639422,CAMISETA NINE DRY 10140330 PMGG,,24.99,,1
639439,CAMISETA NINE DRY 10140327 PMGG,,24.99,,1
639446,CAMISETA NINE DRY 10140403 PMGG,,39.99,,1
639453,CAMISETA NINE DRY 10140394 PMGG,,24.99,,1
639460,CAMISETA NINE DRY 10140391 PMGG,,44.99,,1
639477,CAMISETA NINE DRY 10140333 PMGG,,24.99,,1
639484,CAMISETA NINE DRY 10140342 PMGG,,24.99,,1
639491,CAMISETA NINE DRY 10140334 PMGG,,44.99,,1
639507,CAMISETA NINE DRY 10140340 PMGG,,44.99,,1
639514,CALCA ECXO SARJA 9792 AD MASC JOGGE,,69.99,,1
639521,CALCA ECXO SARJA 3631B AD MASC JOGG,,69.99,,1
639538,CALCA ECXO SARJA 9814 AD MASC JOGGE,,69.99,,1
639545,CALCA ECXO SARJA 9732 AD MASC JOGGE,,69.99,,1
639552,CALCA ECXO SARJA 9814JUV 10A16 JOGG,,89.99,,1
639569,CALCA ECXO SARJA 9792JUV 10A16 JOGG,,89.99,,1
639576,CAMISETA LONGWAY DRY 11134 PMGG,,34.99,,1
639583,CAMISETA LONGWAY DRY 11133 PMGG,,29.99,,1
639590,CAMISETA LONGWAY DRY 11163 PMGG,,34.99,,1
639606,CAMISETA LONGWAY DRY 11130 PMGG,,34.99,,1
639613,CAMISETA LONGWAY DRY 11128 PMGG,,34.99,,1
639620,CAMISETA LONGWAY DRY 11217 PMGG,,34.99,,1
639637,CAMISETA LONGWAY DRY 11138 PMGG,,29.99,,1
639644,CAMISETA LONGWAY DRY 11228 PMGG,,34.99,,1
639651,CAMISETA LONGWAY DRY 1163 PMGG,,34.99,,1
639668,CAMISETA LONGWAY DRY 11216 G1G3,,29.99,,1
639675,CAMISETA LONGWAY DRY 11158 G1G3,,29.99,,1
639682,CAMISETA LONGWAY DRY 11095 G1G3,,39.99,,1
639699,CAMISETA LONGWAY DRY 11219 G1G3,,39.99,,1
639705,CAMISETA LONGWAY DRY 11220 G1G3,,39.99,,1
639712,REGATA LONGWAY DRY 3188 G1G3,,29.99,,1
639729,REGATA LONGWAY DRY 3216 G1G3,,39.99,,1
639736,REGATA LONGWAY DRY 3220 G1G3,,39.99,,1
639743,REGATA LONGWAY DRY 3067 G1G3,,29.99,,1
639750,REGATA LONGWAY DRY 3221 G1G3,,39.99,,1
639767,REGATA LONGWAY DRY 3222 G1G3,,39.99,,1
639774,REGATA LONGWAY DRY 3177 PMGG,,34.99,,1
639781,REGATA LONGWAY DRY 3217 PMGG,,34.99,,1
639798,REGATA LONGWAY DRY 3219 PMGG,,34.99,,1
639804,REGATA LONGWAY DRY 3180 PMGG,,29.99,,1
639811,REGATA LONGWAY DRY 2981 PMGG,,34.99,,1
639828,REGATA LONGWAY DRY 2102 PMGG,,34.99,,1
639835,REGATA LONGWAY DRY 2983 PMGG,,34.99,,1
639842,REGATA LONGWAY DRY 3218 PMGG,,34.99,,1
639859,REGATA LONGWAY DRY 2103 PMGG,,29.99,,1
639866,REGATA LONGWAY DRY 2104 PMGG,,34.99,,1
639873,BERMUDA LONGWAY DRY 91248 PMGG,,29.99,,1
639880,BERMUDA LONGWAY DRY 91315 PMGG,,24.99,,1
639897,BERMUDA LONGWAY DRY 91259 PMGG,,24.99,,1
639903,BERMUDA LONGWAY DRY 91257 PMGG,,24.99,,1
639910,BERMUDA LONGWAY DRY 91253 PMGG,,29.99,,1
639927,BERMUDA LONGWAY DRY 91316 PMGG,,29.99,,1
639934,BERMUDA LONGWAY DRY 91271 PMGG,,19.99,,1
639941,BERMUDA LONGWAY DRY 91208 PMGG,,24.99,,1
639958,BERMUDA LONGWAY DRY 91252 PMGG,,24.99,,1
639965,BERMUDA LONGWAY DRY 91265 PMGG,,29.99,,1
639972,BERMUDA LONGWAY DRY 91272 PMGG,,24.99,,1
639989,BERMUDA LONGWAY DRY 91272 G1G3,,34.99,,1
639996,BERMUDA LONGWAY DRY 91314 G1G3,,29.99,,1
640008,BERMUDA LONGWAY DRY 91275 G1G3,,34.99,,1
640015,BERMUDA LONGWAY DRY 91128 G1G3,,29.99,,1
640022,BERMUDA LONGWAY DRY 91317 G1G3,,29.99,,1
640039,BERMUDA LONGWAY DRY 91318 G1G3,,29.99,,1
640046,CAMISETA LONGWAY DRY 11152 G1G3,,29.99,,1
640053,JOGO BANHEIRO CARICIA 700229 2PCS,,19.99,,1
640077,PANINHO BOCA PAPI ALG 1543 32X32 2P,,19.99,,1
640107,COBERTOR PAPI 5455-4691 110X90,,59.99,,1
640114,CALCA M DENIM JEANS 11281 JOG AD M,,59.99,,1
640121,CALCA M DENIM JEANS 11282 JOG AD M,,49.99,,1
640145,CALCA M DENIM SARJ 11177 CARGO AD M,,69.99,,1
640169,CALCA ECXO JOGGER 8711 SARJA AD FEM,,39.99,,1
640176,CALCA ECXO JOGGER 8677 SARJA AD FEM,,99.99,,1
640183,CALCA ECXO JOGGER 8564 SARJA AD FEM,,99.99,,1
640190,CALCA ECXO SARJA 8555 AD F JOG VERD,,99.99,,1
640206,CALCA ECXO JOGGER 8663 SARJA AD FEM,,99.99,,1
640213,CALCA HAD ALFAITARIA CREPE 36 46 FE,,89.99,,1
640220,CALCA HAD PANTALONA LINHAO PMG FEM,,79.99,,1
640237,CALCA MAX DENIM JEANS 8390 MASC INF,,39.99,,1
640268,BLUSA NOVA GERACAO COTT 1A3 FEM ML,,9.99,,1
640275,BLUSA NOVA GERACAO COTT 4A8 FEM ML,,14.99,,1
640282,CALCA MAX DENIM JEANS 8391 MASC INF,,29.99,,1
640299,CALCA MAX DENIM JEANS 8394 MASC INF,,29.99,,1
640305,CALCA MAX DENIM JEANS 8411 MASC JUV,,39.99,,1
640312,CALCA MAX DENIM JEANS 8326 10A16 MA,,79.99,,1
640329,CALCA MAX DENIM JEANS 8403 MASC JUV,,39.99,,1
640336,CALCA MAX DENIM SARJA 8395 MASC INF,,29.99,,1
640350,CALCA M DENIM SARJA 8365 JOG MA JUV,,49.99,,1
640367,CALCA M DENIM SARJA 8363 JOG MA JUV,,49.99,,1
640374,CALCA M DENIM SARJA 8364 JOG MA JUV,,49.99,,1
640381,CALCA M DENIM JEANS 9420 JOG FE INF,,29.99,,1
640398,CALCA M DENIM JEANS 9419 JOG FE INF,,39.99,,1
640404,CALCA MAX DENIM JEANS 9421 FEM INF,,39.99,,1
640411,CALCA MAX DENIM JEANS 9418 FEM INF,,29.99,,1
640428,CALCA MAX DENIM JEANS 9415 FEM INF,,29.99,,1
640435,CALCA MAX DENIM JEANS 9444 FEM JUV,,39.99,,1
640442,CALCA MAX DENIM JEANS 9340 FEM JUV,,39.99,,1
640466,CALCA M DENIM JEANS 9430 JUV BAGGY,,39.99,,1
640473,CALCA M DENIM WID LEG 9436 JEN F JU,,49.99,,1
640480,CALCA MAX DENIM SARJA 9337 FEM JUV,,39.99,,1
640497,CALCA MAX DENIM SARJA 9336 FEM JUV,,39.99,,1
640503,CALCA M DENIM JEANS 9431 JOG FE JUV,,39.99,,1
640510,CAMISETA LOCAL 29132 MM PMGG,,24.99,,1
640527,CAMISETA LOCAL 29143 MM PMGG,,24.99,,1
640534,CAMISETA LOCAL 29193 MM PMGG,,39.99,,1
640541,CAMISETA LOCAL 29194 MM PMGG,,24.99,,1
640558,CAMISETA LOCAL 29199 MM PMGG,,24.99,,1
640565,CAMISETA LOCAL 29200 MM PMGG,,29.99,,1
640572,CAMISETA LOCAL 29219 MM PMGG,,24.99,,1
640589,CAMISETA LOCAL 29225 MM PMGG,,39.99,,1
640596,CAMISETA LOCAL 29269 MM PMGG,,24.99,,1
640602,CAMISETA LOCAL 29271 MM PMGG,,24.99,,1
640619,CAMISETA LOCAL 29272 MM PMGG,,24.99,,1
640626,CALCA LOCAL JEANS 33178 RASGA AD MA,,69.99,,1
640633,CALCA LOCAL JEANS 33223 RASGA AD MA,,139.99,,1
640657,BERMUDA LOCAL JEANS 31886 AD MASC,,59.99,,1
640664,BERMUDA LOCAL JEANS 31918 RASG AD M,,59.99,,1
640671,BERMUDA LOCAL JEANS 31916 RASG AD M,,39.99,,1
640688,BERMUDA LOCAL JEANS 31953 RASG AD M,,99.99,,1
640695,BERMUDA LOCAL JEANS 31932 RASG AD M,,99.99,,1
640701,BERMUDA LOCAL SARJA 32162 COLO AD M,,49.99,,1
640718,BERMUDA LOCAL SARJA 32172 COLO AD M,,99.99,,1
640725,CAMISETA FATAL 26146 PMGG,,29.99,,1
640732,CAMISETA FATAL 26205 PMGG,,29.99,,1
640749,CAMISETA FATAL 26183 PMGG,,29.99,,1
640756,CAMISETA FATAL 25688 PMGG,,24.99,,1
640763,CAMISETA FATAL MM 26203 PMGG,,24.99,,1
640770,CAMISETA FATAL 26295 PMGG,,39.99,,1
640787,CAMISETA FATAL 27048 PMGG,,49.99,,1
640794,CAMISETA FATAL 26995 PMGG,,24.99,,1
640800,CAMISETA FATAL 26742 PMGG,,24.99,,1
640817,CAMISETA FATAL 26999 PMGG,,24.99,,1
640824,CAMISETA FATAL 27015 PMGG,,39.99,,1
640831,CAMISETA NINE EIG DRY 10070761 PMGG,,44.99,,1
640848,CAMISETA NINE EIG DRY 10140277 PMGG,,44.99,,1
640855,CAMISETA NINE EIG DRY 11820188 PMGG,,39.99,,1
640862,CAMISETA NINE EIG DRY 11820202 PMGG,,44.99,,1
640879,CAMISETA NINE EIG DRY 11820282 PMGG,,39.99,,1
640886,CAMISETA NINE EIG DRY 11820199 PMGG,,44.99,,1
