codigo,descricao,valor_promocao,loja
000000450348,SHORT BOKKER LYCRA 45087 44A54 PLUS LEGADO ZZ,4.99,16
000000450355,BERMUDA BOKKER LYCRA 49209 44A54 FE LEGADO ZZ,4.99,16
000000463041,CALCA QUESTAO ESTILO JEANS 11003 FE LEGADO ZZ,4.99,16
000000466806,BLUSA BACCI VISCOLY 1795 G1G2G3 LEGADO ZZ,4.99,16
000000469388,BLUSA ZITRO VISCO 3046 G1G2G3 ESTAM LEGADO ZZ,4.99,16
000000470582,BLUSA MC JU VISCOSE 8962 PMGG PLUS LEGADO ZZ,4.99,16
000000475051,BLUSA SABALA A207 A7127 FEM AD LEGADO ZZ,4.99,16
000000475730,BLUSA IDHOK VISCOLY 72659 PMGG LEGADO ZZ,4.99,16
000000481458,CALCA VESTY BRAZIL JEANS DIVERSAS LEGADO ZZ,4.99,16
000000466790,BLUSA BACCI VISCOLY 1796 G1G2G3 LEGADO ZZ,4.99,16
000000400329,CALCA MAX DENIM LYCRA 3630 36A48 FE,4.99,16
000000427364,CALCA VILEJACK SARJA BL006 VINHO FE,4.99,16
000000452915,BLUSA MC JU MALHA 5222 PMGGG CAPUZ,4.99,16
000000452939,BLUSA MC JU 6922 PMGG,4.99,16
000000454223,BLUSA SANTO EXP LINHA 17131 PMGG,4.99,16
000000468121,BLUSA ROVITEX VISCOLY 612556 PMGG,4.99,16
000000475679,SAIA IDHOK CREPE 72583 PMGG,4.99,16
000000485838,VESTIDO ONLY CREPE 5360 ADULTO FEM,4.99,16
000000486132,BLUSA EAGLE CHIFRON EV12127 CIGANIN,4.99,16
000000486729,VESTIDO TOQUE DE COR VISC 5020 PMG,4.99,16
000000452786,BLUSA MC JU MALHA 8422 PMGGG,4.99,16
000000452946,BLUSA MC JU 6722 PMGG,4.99,16
000000465151,BLUSA IDISE JEANS 3017 S MANGA,4.99,16
000000466783,BLUSA BACCI VISCOLY 1794 G1G2G3,4.99,16
000000468053,BLUSA ROVITEX VISCOLY 612484 PMGG,4.99,16
000000468169,BLUSA ROVITEX VISCOLY 612483 PMGG,4.99,16
000000469395,BLUSA ZITRO VISCO 3043 G1G2G3 LONGA,4.99,16
000000469463,BLUSA ZITRO MM 3058 G1G2G3 C ESTAMP,4.99,16
000000469517,CALCA ZITRO SUPLE 3062 LEGG ESTAMP,4.99,16
000000470407,CALCA JEZZIAN JEANS DIVER RASGADA F,4.99,16
000000471244,BLUSA URBAM COTTON 5531 SILK PMGG,4.99,16
000000473750,SHORT AMUAGE JEANS 19501 36A42,4.99,16
000000473774,SHORT AMUAGE JEANS 19448 36A42,4.99,16
000000473903,CALCA AMUAGE JEANS 19633 38A48,4.99,16
000000473941,CALCA AMUAGE SARJA 19697 38A46 FLEA,4.99,16
000000476874,BLUSA MOONCITY VISCO 220184 PMGG,4.99,16
000000480963,CALCA DULUNA SUPLEX 2608 VIES COLOR,4.99,16
000000484541,BLUSA LECIMAR MALHA 700736 G1G2G3,4.99,16
000000408226,SHORT MOKKAY JEANS 51039 FEM LEGADO ZZ,4.99,16
000000429207,SHORT JEZZIAN JEANS 79496 77252 FEM LEGADO ZZ,4.99,16
000000435154,SHORT MURANO JEANS 5934 HOTPENT LEGADO ZZ,4.99,16
000000439572,BLUSA MOONCITY VISCOSE 220137 PMGGG LEGADO ZZ,4.99,16
000000440325,BLUSA MC JU MM 7038 PMGGG LEGADO ZZ,4.99,16
000000445962,BERMUDA Q ESTILO JEANS 10687 48A56F LEGADO ZZ,4.99,16
000000449403,BLUSA CEREJA ROSA MM 70012 PMGGG LEGADO ZZ,4.99,16
000000450171,SHORT BOKKER SARJA 31094 BRANCO FEM LEGADO ZZ,4.99,16
000000452359,CALCA JOLIE ROSE POLY PMG LEGUINGG LEGADO ZZ,4.99,16
000000453486,CROPPED JZW VISCOSE 1603 PMGG LEGADO ZZ,4.99,16
000000462501,CALCA SDA JEANS ADULTO SALDO FEM LEGADO ZZ,4.99,16
000000463225,CALCA AMG JEANS 19419 36A44 FEM LEGADO ZZ,4.99,16
000000463966,CALCA QUESTAO ESTILO JEANS 11012 FE LEGADO ZZ,4.99,16
000000464673,CALCA MURANO LYCRA 2963 36A44 FEM LEGADO ZZ,4.99,16
000000465168,VESTIDO IDISE JEANS 2027 C MANGA LEGADO ZZ,4.99,16
000000466905,VESTIDO ROVITEX 612520 VISC AD LONG LEGADO ZZ,4.99,16
000000468183,BLUSA ROVITEX VISCOLY 612498 PMGG LEGADO ZZ,4.99,16
000000469364,BLUSA ZITRO VISCO 3017 PMGG M CURTA LEGADO ZZ,4.99,16
000000470636,BLUSA MC JU VISCOSE 9662 PLUS ESTAM LEGADO ZZ,4.99,16
000000470667,T SHIRT MC JU VISCOSE 9562 PLUS LIS LEGADO ZZ,4.99,16
000000477215,SAIA IDHOK VISCOLY DIVERSAS SALDO LEGADO ZZ,4.99,16
000000478328,BLUSA LUA FASHION VISCOSE K10628 AD LEGADO ZZ,4.99,16
000000478373,BLUSA JZW VISCOSE 2011 PMG LEGADO ZZ,4.99,16
000000478533,BLUSA CHIC CORAL VISCOSE ZN5203 PMG LEGADO ZZ,4.99,16
000000478557,BLUSA CHIC CORAL VISCOSE Q9087 PMG LEGADO ZZ,4.99,16
000000478588,BLUSA CHIC CORAL VISCOSE Q9067 PMG LEGADO ZZ,4.99,16
000000480871,CALCA QUESTAO ESTILO JEANS 10200 FE LEGADO ZZ,4.99,16
000000481465,SHORT VESTY BRAZIL JEANS DIVERSAS LEGADO ZZ,4.99,16
000000483797,BABY LOOK MARIA AMORA VISC 1126 PMG LEGADO ZZ,4.99,16
000000484589,VESTIDO LECIMAR VISCO 700711 G1G2G3 LEGADO ZZ,4.99,16
000000485821,REGATA ONLY VISCOSE 2109 ADULTO FEM LEGADO ZZ,4.99,16
000000486842,CALCA TOQUE DE COR VISC 4778 G1G2G LEGADO ZZ,4.99,16
000000486873,CALCA TOQUE DE COR BERG 5175 G1G2G3 LEGADO ZZ,4.99,16
000000449434,BLUSA CEREJA ROSA MM 70005 PMGGG LEGADO ZZ,4.99,16
000000455084,BLUSA DISNEY VISCOLYCRA PMGGG LEGADO ZZ,4.99,16
000000461306,BLUSA JIM D G COTELE PMG FEM LEGADO ZZ,4.99,16
000000517652,CONJUNTO EMELY LINHO A003329 PMG LEGADO ZZ,39.99,16
000000501712,CALCA LOCAL LYCRA 40123 FEM AD LEGADO ZZ,29.99,16
000000517515,VESTIDO CHIC CORAL VISCO DN513 AD LEGADO ZZ,29.99,16
000000505277,CALCA BIOTIPO LYCRA 22195 22296 AD LEGADO ZZ,29.99,16
000000517614,CONJUNTO EMELY LINHO A2329 PMG FEM Sortida P,24.99,16
000000517645,MACAQUINHO EMELY LINHO A003321 PMG LEGADO ZZ,24.99,16
000000523707,CONJUNTO JWZ VISCOSE 26006 PMG LEGADO ZZ,24.99,16
000000523790,CALCA BIOTIPO 23301 LYCRA 36A46 FEM LEGADO ZZ,24.99,16
000000523806,CALCA BIOTIPO 23306 LYCRA 36A46 FEM LEGADO ZZ,24.99,16
000000523868,CALCA BIOTIPO 23419 LYCRA 36A46 FEM LEGADO ZZ,24.99,16
000000523905,CALCA BIOTIPO 23426 LYCRA 36A46 FEM LEGADO ZZ,24.99,16
000000497213,BLUSA MC JU MALHA 1254 PMG LEGADO ZZ,19.99,16
000000501743,CALCA LOCAL SARJA 40712 CAMUFLADA F LEGADO ZZ,19.99,16
000000505406,CALCA MURANO SARJA 20214 36A46 FEM LEGADO ZZ,19.99,16
000000505604,CALCA AMUAGEN JEANS 20031 44A52 FEM LEGADO ZZ,19.99,16
000000517416,BLUSA LUA FASHION MALHA K4624 PMG LEGADO ZZ,19.99,16
000000501729,CALCA LOCAL LYCRA 40093 FEM AD,14.99,16
000000505192,CALCA BIOTIPO LYCRA 22165 FEM AD,14.99,16
000000523950,CALCA BIOTIPO 23188 LYCRA 36A46 FEM,14.99,16
000000501736,CALCA LOCAL LYCRA 40098 FEM AD,14.99,16
000000505215,CALCA BIOTIPO LYCRA 22107 FEM AD,14.99,16
000000505420,CALCA MURANO JEANS 20160 FEM FLAR,14.99,16
000000505284,CALCA BIOTIPO LYCRA 21882 FEM AD LEGADO ZZ,14.99,16
000000505451,CALCA MURANO JEANS 20066 36A44 FEM LEGADO ZZ,14.99,16
000000505468,SHORT MURANO JEANS 50128 36A44 FEM LEGADO ZZ,14.99,16
000000505499,SHORT MURANO JEANS 50182 36A44 FEM LEGADO ZZ,14.99,16
000000505611,CALCA AMUAGEN JEANS 19925 26 44A52 LEGADO ZZ,14.99,16
000000509770,MACACAO MC JU VISCO 4273 PANTACUR L LEGADO ZZ,14.99,16
000000510806,VESTIDO DONNAS JEANS 0903615 36A44 LEGADO ZZ,14.99,16
000000512626,MACACAO ARTE LIVRE VISCO 18924 PANT LEGADO ZZ,14.99,16
000000517201,BLUSA MONA ISHA VISC M00042-1 PMG LEGADO ZZ,14.99,16
000000519540,JARDINEIRA MURANO JEANS 1272 PMG LEGADO ZZ,14.99,16
000000523769,CALCA BIOTIPO 23224 LYCRA 36A46 FEM LEGADO ZZ,14.99,16
000000523844,CALCA BIOTIPO 23398 LYCRA 36A46 FEM LEGADO ZZ,14.99,16
000000517300,BLUSA LUA FASHION CREPE M173265 PMG LEGADO ZZ,14.99,16
000000490399,CONJUNTO JWZ JEANS 1281-82 FEM AD,9.99,16
000000490344,SHORT JWZ CREPE F545 ILHOS,9.99,16
000000505208,CALCA BIOTIPO LYCRA 22007 FEM AD,9.99,16
000000510813,VESTIDO DONNAS JEANS 0903706 36A44,9.99,16
000000510837,VESTIDO DONNAS JEANS 0943701 44A52,9.99,16
000000510844,VESTIDO DONNAS JEANS 0903705 PMG,9.99,16
000000510851,VESTIDO DONNAS JEANS 0903720 PMG,9.99,16
000000517225,CONJUNTO MONA ISHA VISC TA8147 PMG,9.99,16
000000517249,CONJUNTO JIM D G LINHO G963 PMG,9.99,16
000000519571,SHORT MURANO JEANS 50131 36A44 LOVE,9.99,16
000000509732,SAIA MC JU LESE 1173 PMG,9.99,16
000000517195,BLUSA MONA ISHA VISC M00046-1 PMG,9.99,16
000000509008,CALCA DISFRUTTI VISCO 5879 ESTP G1G LEGADO ZZ,9.99,16
000000339346,BLUSA AISHTY TRIC 5097 ESTAMP C BOJ LEGADO ZZ,9.99,16
000000481670,SHORT MURANO JEANS 50052 FEM 36A44 LEGADO ZZ,9.99,16
000000492393,BLUSA SANTO EXP LINHA 1898 GOLA LEGADO ZZ,9.99,16
000000498289,CALCA JEZZIAN 143050 CONFORT FEM AD LEGADO ZZ,9.99,16
000000504157,CALCA KADORY LYCRA 16036 DIV FEM AD LEGADO ZZ,9.99,16
000000504874,BLUSA AIDI CREPE H1703 MEIA MANGA LEGADO ZZ,9.99,16
000000519649,SAIA MURANO JEANS 7111 38A44 BCO LEGADO ZZ,9.99,16
000000509824,BLUSA MC JU VISCO 9273 SILK PLUS AD LEGADO ZZ,9.99,16
000000517539,SAIAO CHIC CORAL LINHO 5007-1 AD LEGADO ZZ,9.99,16
000000504928,CALCA JEZZIAN JEANS 144263 FEM AD,9.99,16
000000505031,CALCA BIOTIPO LYCRA 22301 FEM AD,9.99,16
000000517980,VESTIDO DISFRUTTI VISCO 6039 G1G2G3,9.99,16
000000485586,SHORT IDISE JEANS 1174800 46A52 FEM LEGADO ZZ,9.99,16
000000467940,BLUSA AIDI VISCOSE DFH97 DFH98 ESTP,4.99,16
000000517294,BLUSA JIM D G VISCOSE J7512 FOLHA,4.99,16
000000454216,BLUSA SANTO EXP MOUSE 17252 FLEAR,4.99,16
000000454254,BLUSA SANTO EXP LINHA 4506 ILHOS,4.99,16
000000490368,SHORT JWZ SARJA 1278 PMG,4.99,16
000000492409,BLUSA SANTO EXP LINHA 1863 LACO COS,4.99,16
000000492522,BLUSA SANTO EXP LINHA PAQUITA FEM,4.99,16
000000496926,BLUSA MC JU MALHA 3754 PMG SILK,4.99,16
000000498265,BLUSA EMELY CREPE A2899 PMG CIGANA,4.99,16
000000499286,BLUSA AISHTY POLIAMIDA 6032A PMG,4.99,16
000000501798,CALCA ZATTZA LYCRA DIVERSA FEM AD,4.99,16
000000503532,CALCA FASHION BOYS RIBANA LEGG AD,4.99,16
000000505628,CALCA AMUAGEN SARJA 20043 FLAR FEM,4.99,16
000000507028,CALCA PERUSIN LYCRA FEM 48A54 DIV,4.99,16
000000509220,VESTIDO DISFRUTTI VISCO 5898 ESTAMP,4.99,16
000000510318,CALCA SAKAVERAO POLIA 056 COS ALTO,4.99,16
000000519557,SHORT MURANO JEANS 50197 36A44 FEM,4.99,16
000000519601,SHORT MURANO JEANS 50240 36A44 BRAN,4.99,16
000000521291,SAIA SANTO EXP LINHO 1820 LUREX PMG,4.99,16
000000524629,VESTIDO JWZ VISCOL D2517 D2518 PMG,4.99,16
000000509039,CALCA DISFRUTTI VISCO 5704 PANTA PM,4.99,16
000000511094,BLUSA MISS FASHION MALHA DIV PMGG,4.99,16
000000512534,SHORT ARTE LIVRE VISC 18106 CAMUFLA,4.99,16
000000523646,T SHIRT JWZ VISCOLY KD602 CORUJA,4.99,16
000000485548,SHORT IDISE JEANS 0176 FEM 36A44 LEGADO ZZ,4.99,16
000000496346,CALCA LA GATA JACAR 117001 PMGG FEM LEGADO ZZ,4.99,16
000000497183,VESTIDO MC JU MALHA 1354 PMG LEGADO ZZ,4.99,16
000000508988,CALCA DISFRUTTI CREPE 5896 BLUBBLE LEGADO ZZ,4.99,16
000000509237,VESTIDO DISFRUTTI RIBANA 5824 C APL LEGADO ZZ,4.99,16
000000511308,SHORT MS LYCRA 060-7017-0051 46A54 LEGADO ZZ,4.99,16
000000512442,BLUSA ARTE LIVRE VISC 18445 G1G2G3 LEGADO ZZ,4.99,16
000000517188,BLUSA MONA ISHA VISC M00045-1 PMG LEGADO ZZ,4.99,16
000000517676,BLUSA AIDI LINHO 17218 BRILHO PMG LEGADO ZZ,4.99,16
000000518086,SAIA Q DE ESTILO JEANS 111292 36A44 LEGADO ZZ,4.99,16
000000518109,SAIA Q DE ESTILO JEANS 104532 36A44 LEGADO ZZ,4.99,16
000000518277,VESTIDO Q DE ESTILO JEANS 890212 AD LEGADO ZZ,4.99,16
000000504683,BLUSA JWZ VISCOSE 1071 PMG LEGADO ZZ,4.99,16
000000474719,CALCA FOCUS JEANS DIVER BASICA FEM,4.99,16
000000234122,CALCA JEZZIAN JEANS HOT PENT DIV FE,4.99,16
000000456869,CAMISETE TEODORO TRIC FEM MESC ESTA,4.99,16
000000496339,CALCA LA GATA JACAR 170175 PMGG FEM,4.99,16
000000496919,BLUSA MC JU MALHA 6454 PMG,4.99,16
000000496957,BLUSA MC JU MALHA 9254 POA AD PLUS,4.99,16
000000497206,BLUSA MC JU MALHA 3854 PMG,4.99,16
000000499279,BLUSA AISHTY POLIAMIDA 4023 PMG,4.99,16
000000502924,CROPPED TIFA VISCOLY VS6504 10A16 F,4.99,16
000000503013,CALCA ALLGIRLS POLIAMIDA DIV LEGG,4.99,16
000000508971,CALCA DISFRUTTI CREPE 5813 PANTACUR,4.99,16
000000509213,VESTIDO DISFRUTTI VISCO 5784 CIGANI,4.99,16
000000509749,SHORT MC JU LESE 1473 PMG,4.99,16
000000510714,CALCA MISS SS SUPLEX 1216 1217 PMG,4.99,16
000000510745,BERMUDAO MISS SS POLI 1203 PLUS,4.99,16
000000511292,SHORT MS LYCRA 020-21-42-43-44-52 F,4.99,16
000000512213,CALCA DISFRUTTI VISCO 5915 PANTAC G,4.99,16
000000512527,CROPPED ARTE LIVRE VISCOL 18120 PMG,4.99,16
000000512794,BLUSA AIDI VISCOLY TTH06 BRILHO AD,4.99,16
000000517492,VESTIDO CHIC CORAL VISCO 51725 AD,4.99,16
000000522946,SHORT TOQUE DE COR 5873 FLORAL AD F,4.99,16
000000523653,BLUSA JWZ RASTAO 27208 N COM PEROLA,4.99,16
000000523677,BLUSA JWZ RASTAO 27211 REGATA PMG,4.99,16
000000466950,SHORT ROVITEX LINHO DIVERSOS 36A46,4.99,16
000000468145,BLUSA ROVITEX VISCOLY 91289 PMGG,4.99,16
000000480949,CALCA DULUNA SUPLEX 8111 TELA ARRAS,4.99,16
000000480970,CALCA DULUNA RIBANA 8116 MESCLA PRE,4.99,16
000000508940,BLUSA DISFRUTTI VISCO 5737 REGATA A,4.99,16
000000512121,BLUSA DISFRUTTI CREPE 5768 RITEL AD,4.99,16
000000512336,BLUSA ARTE LIVRE VISC 18118 PMG,4.99,16
000000523745,BLUSA JWZ LINHO 983 PEROLA,4.99,16
000000289504,BLUSA T-SHIRT MAXSHOP LEGADO P,4.99,16
000000369558,SHORT AISHTY 4964-65-67 AD FEM LEGADO ZZ,4.99,16
000000440097,MACAQUINHO MC JU MM 5138 PMGGG LEGADO ZZ,4.99,16
000000454582,VESTIDO MISS FASHION GF4149 PMGG LEGADO ZZ,4.99,16
000000462365,CALCA ZERRUCCI POLY ZR280001 LEG CO LEGADO ZZ,4.99,16
000000481694,SHORT MURANO JEANS 50092 FEM 36A44 LEGADO ZZ,4.99,16
000000481779,SHORT MURANO JEANS 50080 FEM 36A44 LEGADO ZZ,4.99,16
000000483827,BABY LOOK MARIA AMORA VISC 1121 PMG Sortida P,4.99,16
000000490290,BLUSA JWZ MALHA 648 ELASTADO PMG LEGADO ZZ,4.99,16
000000495653,SHORT JWZ CREPE 1301 1302 FEM PMG LEGADO ZZ,4.99,16
000000498388,BLUSA DISFRUTTI VISCOSE 5446 G1G2G3 LEGADO ZZ,4.99,16
000000498425,CROPPED DISFRUTTI VISCOSE 5516 PMG LEGADO ZZ,4.99,16
000000509015,CALCA DISFRUTTI VISCO 5604 PANT G1G LEGADO ZZ,4.99,16
000000509114,BABY LOOK DISFRUTTI MM 5762 PMGG LEGADO ZZ,4.99,16
000000509831,BLUSA MC JU VISCO 6673 SILK PLUS AD LEGADO ZZ,4.99,16
000000509862,T SHIR MC JU VISCOLY 9773 SILK PLUS LEGADO ZZ,4.99,16
000000512145,BLUSA DISFRUTTI VISCO 4130 REGATA P LEGADO ZZ,4.99,16
000000512329,BLUSA ARTE LIVRE VISC 18888 PMG LEGADO ZZ,4.99,16
000000512343,BLUSA ARTE LIVRE VISC 18863 PMG LEGADO ZZ,4.99,16
000000512633,BLUSA ARTE LIVRE VISCO 15290 PLUS G LEGADO ZZ,4.99,16
000000513548,BLUSA ROVITEX VISCOL 6131215 SILK LEGADO ZZ,4.99,16
000000517935,BLUSA DISFRUTTI VISCO 6044 G1G2G3 LEGADO ZZ,4.99,16
000000517942,BLUSA DISFRUTTI VISCO 6002 G1G2G3 LEGADO ZZ,4.99,16
000000538121,CALCA BIOTIPO LYCRA 23615 36A46 FEM LEGADO ZZ,49.99,16
000000538084,CALCA BIOTIPO LYCRA 23584 36A46 FEM LEGADO ZZ,39.99,16
000000538091,CALCA BIOTIPO LYCRA 23581 36A46 FEM,29.99,16
000000538114,CALCA BIOTIPO SARJA 23678 36A46 FEM,29.99,16
000000538565,CALCA BIOTIPO LYCRA 23924 36A46 FEM LEGADO ZZ,29.99,16
000000557016,CALCA BIOTIPO LYCRA 24940 36A46 FEM LEGADO ZZ,29.99,16
000000557023,CALCA BIOTIPO LYCRA 25144 36A46 FEM LEGADO ZZ,29.99,16
000000534239,CALCA LOCAL JEANS 40174 38A46 FEM LEGADO ZZ,29.99,16
000000534246,CALCA LOCAL JEANS 40190 38A46 FEM LEGADO ZZ,29.99,16
000000538657,CALCA MURANO JEANS 20392 36A44 RASG LEGADO ZZ,29.99,16
000000550505,BERMUDA AMUAGEM SARJA 20876 44A54 F LEGADO ZZ,29.99,16
000000557030,CALCA BIOTIPO LYCRA 24657 36A46 FEM LEGADO ZZ,29.99,16
000000550420,BERMUDA AMUAGEM JEANS 20942 44A52 F,24.99,16
000000538350,CALCA PARADOX JEANS 12175 FLEAR CIN LEGADO ZZ,24.99,16
000000538633,CALCA MURANO JEANS 20454 36A44 CINT LEGADO ZZ,24.99,16
000000538688,SHORT MURANO JEANS 50298 36A44 CINT LEGADO ZZ,24.99,16
000000543484,CALCA PARADOX JEANS 14985 36A46 FEM LEGADO ZZ,24.99,16
000000538725,CALCA TEEZZ SARJA 20136 36A48 CARAM,19.99,16
000000539036,VESTIDO DISFRUTI VISC 6593 PMG LONG,19.99,16
000000526838,CAMISETE ALIRIO JEANS 215365 PMG LEGADO ZZ,19.99,16
000000530422,CALCA MAX DENIM LYCRA 4656 36A52 F LEGADO ZZ,19.99,16
000000532181,BLUSA DISFRUTTI RIBANA 6507 G1G3 LEGADO ZZ,19.99,16
000000535700,CALCA JEZZIAN JEANS 160718 AD FEM LEGADO ZZ,19.99,16
000000538145,CALCA CRISTIAN CREPE LISTRA ONCA LEGADO ZZ,19.99,16
000000538923,CROPPED DISFRUTI VISCOSE 6611 PMG LEGADO ZZ,19.99,16
000000554909,CALCA YOU LYCRA DIV 44A54 FEM,14.99,16
000000556880,VESTIDO JWZ VISCOSE T1907 PMG LONGO,14.99,16
000000510301,CALCA SAKAVERAO POLIA 032 ESTAMPADA,14.99,16
000000530446,CALCA MAX DENIM SARJA 4633 36A48 F,14.99,16
000000538367,CALCA PARADOX JEANS 2211 CIGARRETE,14.99,16
000000538640,CALCA MURANO JEANS 20447 36A44 BOTA,14.99,16
000000538671,SHORT MURANO JEANS 50202 36A44 CINT,14.99,16
000000549011,CALCA MAX DENIM SARJA 4819 BRANCA F,14.99,16
000000549028,CALCA MAX DENIM SARJA 4784 CORAL F,14.99,16
000000550475,BERMUDA AMUAGEM JEANS 20262 46A54 F,14.99,16
000000550512,BERMUDA AMUAGEM JEANS 30057 44A54 F,14.99,16
000000556699,MACACAO LUMAR BENGALINE PMG JOGGER,14.99,16
000000543842,SHORT PLAY DENIM SARJA V18805 36A44,14.99,16
000000551694,VESTIDO JOINHA LINHA 310139 M LONGO,14.99,16
000000554374,VESTIDO JOINHA LINHA 310146 AD LONG,14.99,16
000000556705,CONJ LUMAR CREPE PMG CALCA CROPPED,14.99,16
000000510271,CALCA SAKAVERAO POLIA 06 PMG ESTAMP LEGADO ZZ,14.99,16
000000526715,MACAQUINHO AIDI CREPE H837 PMG LEGADO ZZ,14.99,16
000000542272,VESTIDO VILA FLOR VISC 730 PMGG CIN LEGADO ZZ,14.99,16
000000554459,BLUSA MC JU DIV AD LEGADO ZZ,14.99,16
000000554466,BLUSA MC JU DIV AD DETALHE LEGADO ZZ,14.99,16
000000554763,VESTIDO TRIBO MM 55059 PMGG BOTAO LEGADO ZZ,14.99,16
000000526555,BLUSA AISHTY FLAN 9918 PMGG MC XADR,9.99,16
000000496865,CALCA MOONCITY SARJA 240161 G1G2 FE,9.99,16
000000510288,CALCA SAKAVERAO POLIA 035 C TULE AD,9.99,16
000000548496,SAIA REVILLE JEANS 1685 36A44,9.99,16
000000550406,SHORT PARADOX JEANS 0858 36A46 BOY,9.99,16
000000550413,SHORT PARADOX JEANS 12892 36A46 BOY,9.99,16
000000554893,CALCA YOU LYCRA DIV 36A44 FEM,9.99,16
000000543477,SHORT PARADOX JEANS DIVERSOS 36A44,9.99,16
000000550345,SHORT PARADOX JEANS 6635 36A46 CORR,9.99,16
000000548335,VESTIDO DISFRUTI VISC 6649 PMG CURT,9.99,16
000000526517,CAMISETE AISHTY CHIFON 5693 PMGG ML LEGADO ZZ,9.99,16
000000532020,BLUSA DISFRUTTI VISCOSE 6352 G1G3 LEGADO ZZ,9.99,16
000000540162,MACACAO MC JU CREPE 7082 PMGG PANTA LEGADO ZZ,9.99,16
000000541022,VESTIDO ROVITEX MM 614252 PMGG PLUS LEGADO ZZ,9.99,16
000000554527,BODY MC JU DIV DETALHE LEGADO ZZ,9.99,16
000000554602,VESTIDO LUMAR RIBANA PMG TIRA COSTA LEGADO ZZ,9.99,16
000000539999,SAIA LUMAR CIRRE PMG LEGADO ZZ,9.99,16
000000510363,CALCA SAKAVERAO POLIA 059 C TULE PM,9.99,16
000000536240,CAMISETE AISHTY ALG. 9917 ML FEM,9.99,16
000000539593,CALCA SAKAVERAO POLIAM 049 AD ARRAS,9.99,16
000000460644,BLUSA ROVITEX MALHA 91184 PMGG FEM,9.99,16
000000510264,CALCA SAKAVERAO JAKAR 130 PMG RECOR,9.99,16
000000525916,VESTIDO MC JU MALHA 1065 PMG ESTAMP,9.99,16
000000528146,BLAZER MC JU CREPE 8565 PMGG,9.99,16
000000548281,CALCA DISFRUTI VISC 6759 G1G3 PANT,9.99,16
000000548373,SHORT JEZZIAN JEANS DIV 46A54 PLUS,9.99,16
000000548380,SHORT JEZZIAN SARJA 80300 36A46 CAM,9.99,16
000000553599,VESTIDO MC JU CREPE 432901 PMG LONG,9.99,16
000000556675,SAIA LUMAR CREPE PMG PLISSADA ESTAM,9.99,16
000000556811,REGATA JWZ VISCOSE T1909 PMG,9.99,16
000000556958,CALCA JWZ VISCOSE 16169 PMG,9.99,16
000000548342,VESTIDO DISFRUTI VISCOSE 6905 PMG,9.99,16
000000556835,CROPPED JWZ BENGALINE 318 PMG,9.99,16
000000526319,BLUSA MOONCITY VISCO 250165 PMGG LEGADO ZZ,9.99,16
000000532228,BLUSA DISFRUTTI RIBANA 6406 PMG LUR LEGADO ZZ,9.99,16
000000540353,BLUSA ROVITEX MALHA 613713 PMGG PLU LEGADO ZZ,9.99,16
000000542159,BLUSA VILA FLOR VISCOSE 746 PMG LEGADO ZZ,9.99,16
000000545464,REGATA TRICNICK MALHA 614313 PMGG LEGADO ZZ,9.99,16
000000556965,CONJUNTO JWZ VISCOSE T1913 SHORT LEGADO ZZ,9.99,16
000000454292,VESTIDO SANTO EXP LINHA 1737 PMGG,4.99,16
000000499293,BLUSA AISHTY POLIAMIDA 6033 LISTRAD,4.99,16
000000512114,BLUSA DISFRUTTI CREPE 5805 RITEL GG,4.99,16
000000525923,BLUSA MC JU MALHA 1165 PMG CROPPED,4.99,16
000000540179,MACACAO MC JU CREPE 2883 PMGG PLUS,4.99,16
000000542296,VESTIDO VILA FLOR VISC 733 AD LONGO,4.99,16
000000548366,SHORT JEZZIAN JEANS DIV 36A46,4.99,16
000000557207,BLUSA JWZ RENDA 26110 PMG PEROLA,4.99,16
000000539029,VESTIDO DISFRUTI RIBANA 6224 PMG,4.99,16
000000540940,SHORT ROVITEX MOLETINH 614208 PMGG,4.99,16
000000545587,BLUSA TRICNICK VISCOSE 614383 PMGG,4.99,16
000000510356,TOP SAKAVERAO POLIA 022 C FORRO PMG LEGADO ZZ,4.99,16
000000526340,BLUSA MOONCITY VISCO 250138 PMGG LEGADO ZZ,4.99,16
000000526593,SHORT ANJUU POLIAMIDA 214001 PMG LEGADO ZZ,4.99,16
000000530477,BLUSA ROVITEX MALHA 614104 PMGG LEGADO ZZ,4.99,16
000000530538,BLUSA ROVITEX MALHA 91367 PMG LEGADO ZZ,4.99,16
000000532075,BLUSA DISFRUTTI VISCOSE 6202 PMG Sortida P,4.99,16
000000533577,BLUSA TRIBO VISCOSE 99188 PMGG LEGADO ZZ,4.99,16
000000536165,BLUSA TRIBO CREPE 21890 PMGG BICHO LEGADO ZZ,4.99,16
000000538909,CROPPED DISFRUTI VISCOSE 6604 PMG LEGADO ZZ,4.99,16
000000540001,BLUSA MC JU CREPE 1282 PMGG LEGADO ZZ,4.99,16
000000540032,BLUSA MC JU VISCOSE 5682 PMGG LEGADO ZZ,4.99,16
000000540315,BLUSA ROVITEX MALHA 613774 PMGG FEM LEGADO ZZ,4.99,16
000000542111,BLUSA VILA FLOR VISCOSE 704 PMGG LEGADO ZZ,4.99,16
000000542197,BLUSA VILA FLOR VISCOSE 701 PMG LEGADO ZZ,4.99,16
000000542241,BLUSA VILA FLOR VISCOL 902 PMG PLUS LEGADO ZZ,4.99,16
